node_id,feature_id,value
6183,3047,1.0
6183,2749,1.0
6183,2925,1.0
6183,861,1.0
6183,736,1.0
6183,1649,1.0
6183,920,1.0
6183,1907,1.0
6183,1612,1.0
6183,2327,1.0
6183,821,1.0
6183,2734,1.0
5913,2347,1.0
5913,911,1.0
5913,1513,1.0
5913,867,1.0
5913,846,1.0
5913,1881,1.0
5913,1174,1.0
5913,2814,1.0
5913,119,1.0
5913,451,1.0
5913,1119,1.0
5913,1195,1.0
5913,1124,1.0
5913,928,1.0
5913,569,1.0
5913,1699,1.0
5913,2478,1.0
5913,2643,1.0
5913,821,1.0
5913,3070,1.0
5913,2341,1.0
5913,1505,1.0
3528,1234,1.0
3528,3152,1.0
3528,591,1.0
3528,507,1.0
3528,861,1.0
3528,1114,1.0
3528,2558,1.0
3528,653,1.0
3528,299,1.0
3528,920,1.0
3528,1144,1.0
3528,1761,1.0
3528,760,1.0
3528,569,1.0
3528,2384,1.0
3528,2664,1.0
3528,751,1.0
3528,440,1.0
1992,515,1.0
1992,3152,1.0
1992,1095,1.0
1992,1666,1.0
1992,2323,1.0
1992,2610,1.0
1992,1047,1.0
1992,920,1.0
1992,1144,1.0
1992,1761,1.0
1992,2386,1.0
1992,635,1.0
1992,1228,1.0
1992,2645,1.0
1992,584,1.0
2787,1948,1.0
2787,421,1.0
2787,2029,1.0
2787,1463,1.0
2787,653,1.0
2787,2668,1.0
2787,1047,1.0
2787,920,1.0
2787,224,1.0
2787,810,1.0
2787,2964,1.0
2787,569,1.0
2787,821,1.0
2006,2605,1.0
2006,1222,1.0
2006,1053,1.0
2006,2928,1.0
2006,1616,1.0
2006,861,1.0
2006,920,1.0
2006,1907,1.0
2006,2185,1.0
2006,1043,1.0
2006,3057,1.0
2006,635,1.0
2006,569,1.0
2006,2645,1.0
2006,2424,1.0
2006,2737,1.0
2006,1420,1.0
2006,2136,1.0
2006,751,1.0
929,1234,1.0
929,3152,1.0
929,2192,1.0
929,2108,1.0
929,2323,1.0
929,1697,1.0
929,2063,1.0
929,920,1.0
929,1907,1.0
929,2185,1.0
929,1043,1.0
929,2936,1.0
929,1013,1.0
929,635,1.0
929,569,1.0
929,2384,1.0
929,2764,1.0
929,276,1.0
929,2645,1.0
929,1113,1.0
5259,1121,1.0
5259,433,1.0
5259,1229,1.0
5259,2277,1.0
5259,861,1.0
5259,1974,1.0
5259,2282,1.0
5259,920,1.0
5259,224,1.0
5259,3097,1.0
5259,1155,1.0
5259,1764,1.0
5259,257,1.0
5259,1548,1.0
5259,139,1.0
5259,569,1.0
5259,2645,1.0
5259,2424,1.0
5259,821,1.0
5259,2737,1.0
5259,1245,1.0
4324,2347,1.0
4324,1222,1.0
4324,677,1.0
4324,653,1.0
4324,1085,1.0
4324,920,1.0
4324,1907,1.0
4324,2185,1.0
4324,298,1.0
4324,1074,1.0
4324,1656,1.0
4324,86,1.0
4324,257,1.0
4324,2960,1.0
4324,635,1.0
4324,1124,1.0
4324,928,1.0
4324,569,1.0
4324,139,1.0
4324,430,1.0
4324,2760,1.0
4324,2362,1.0
4324,1914,1.0
4324,276,1.0
4324,3019,1.0
4324,751,1.0
557,308,1.0
557,3152,1.0
557,2957,1.0
557,1515,1.0
557,861,1.0
557,2323,1.0
557,920,1.0
557,224,1.0
557,810,1.0
557,1161,1.0
557,569,1.0
557,608,1.0
557,3161,1.0
557,2645,1.0
557,2424,1.0
557,3057,1.0
7014,1550,1.0
7014,1417,1.0
7014,2481,1.0
7014,2373,1.0
7014,653,1.0
7014,2313,1.0
7014,3164,1.0
7014,920,1.0
7014,1907,1.0
7014,2185,1.0
7014,1043,1.0
7014,2549,1.0
7014,2524,1.0
7014,635,1.0
7014,83,1.0
7014,569,1.0
7014,608,1.0
7014,2501,1.0
7014,2424,1.0
7014,2737,1.0
7014,751,1.0
5703,1951,1.0
5703,3152,1.0
5703,2482,1.0
5703,539,1.0
5703,507,1.0
5703,1288,1.0
5703,861,1.0
5703,142,1.0
5703,2003,1.0
5703,920,1.0
5703,1907,1.0
5703,2302,1.0
5703,896,1.0
5703,588,1.0
5703,2549,1.0
5703,2524,1.0
5703,257,1.0
5703,2502,1.0
5703,83,1.0
5703,569,1.0
5703,1796,1.0
5703,2501,1.0
5703,1213,1.0
5703,1028,1.0
5703,1147,1.0
5703,486,1.0
3271,1234,1.0
3271,3152,1.0
3271,591,1.0
3271,2628,1.0
3271,1354,1.0
3271,861,1.0
3271,1114,1.0
3271,1315,1.0
3271,1047,1.0
3271,920,1.0
3271,1144,1.0
3271,1761,1.0
3271,760,1.0
3271,1074,1.0
3271,257,1.0
3271,569,1.0
3271,2384,1.0
3271,430,1.0
3271,608,1.0
3271,2760,1.0
3271,440,1.0
441,1234,1.0
441,3152,1.0
441,1936,1.0
441,40,1.0
441,653,1.0
441,2243,1.0
441,757,1.0
441,920,1.0
441,224,1.0
441,810,1.0
441,1895,1.0
441,3061,1.0
441,928,1.0
441,1362,1.0
441,3051,1.0
441,2645,1.0
441,1530,1.0
441,1656,1.0
441,257,1.0
441,569,1.0
441,3054,1.0
441,2362,1.0
441,2656,1.0
441,318,1.0
441,3044,1.0
441,2184,1.0
441,1607,1.0
441,139,1.0
441,1796,1.0
441,276,1.0
441,763,1.0
441,2178,1.0
441,588,1.0
441,1968,1.0
441,436,1.0
441,1213,1.0
441,1147,1.0
441,1509,1.0
441,3057,1.0
441,390,1.0
4314,1521,1.0
4314,2005,1.0
4314,2334,1.0
4314,861,1.0
4314,425,1.0
4314,3062,1.0
4314,2814,1.0
4314,119,1.0
4314,1644,1.0
4314,1198,1.0
4314,2549,1.0
4314,2524,1.0
4314,205,1.0
4314,1387,1.0
4314,2936,1.0
4314,635,1.0
4314,83,1.0
4314,2724,1.0
4314,3085,1.0
4314,2501,1.0
4314,2645,1.0
4314,1268,1.0
4314,2661,1.0
4224,1951,1.0
4224,2770,1.0
4224,466,1.0
4224,2928,1.0
4224,2485,1.0
4224,3164,1.0
4224,920,1.0
4224,224,1.0
4224,3097,1.0
4224,2100,1.0
4224,2990,1.0
4224,326,1.0
4224,1013,1.0
4224,3061,1.0
4224,1231,1.0
4224,2645,1.0
4224,2737,1.0
4224,2153,1.0
4224,2676,1.0
4224,257,1.0
4224,569,1.0
4224,2764,1.0
4224,2362,1.0
4224,2424,1.0
4224,1113,1.0
4224,1525,1.0
4224,139,1.0
4224,2168,1.0
4224,1856,1.0
4224,1796,1.0
4224,276,1.0
4224,588,1.0
4224,1968,1.0
4224,635,1.0
4224,1213,1.0
4224,3057,1.0
6547,1948,1.0
6547,3152,1.0
6547,466,1.0
6547,846,1.0
6547,3003,1.0
6547,3164,1.0
6547,920,1.0
6547,1144,1.0
6547,1761,1.0
6547,760,1.0
6547,1656,1.0
6547,139,1.0
6547,569,1.0
6547,2362,1.0
6547,2914,1.0
6547,1113,1.0
6547,2737,1.0
6547,3044,1.0
6547,2424,1.0
6547,1525,1.0
6547,440,1.0
3522,1051,1.0
3522,619,1.0
3522,516,1.0
3522,2323,1.0
3522,1626,1.0
3522,846,1.0
3522,920,1.0
3522,224,1.0
3522,810,1.0
3522,970,1.0
3522,821,1.0
3522,2424,1.0
3522,2737,1.0
3522,2645,1.0
2340,2554,1.0
2340,294,1.0
2340,603,1.0
2340,861,1.0
2340,2484,1.0
2340,2003,1.0
2340,920,1.0
2340,224,1.0
2340,810,1.0
2340,708,1.0
2340,1656,1.0
2340,2549,1.0
2340,2524,1.0
2340,929,1.0
2340,1387,1.0
2340,83,1.0
2340,569,1.0
2340,139,1.0
2340,2384,1.0
2340,1147,1.0
2340,704,1.0
2340,440,1.0
2340,2501,1.0
2340,69,1.0
2340,1876,1.0
2666,515,1.0
2666,294,1.0
2666,642,1.0
2666,1725,1.0
2666,861,1.0
2666,800,1.0
2666,1823,1.0
2666,48,1.0
2666,920,1.0
2666,1907,1.0
2666,1612,1.0
2666,2160,1.0
2666,1764,1.0
2666,929,1.0
2666,2912,1.0
2666,139,1.0
2666,569,1.0
2666,1147,1.0
2666,704,1.0
2666,1245,1.0
2666,69,1.0
2666,1525,1.0
2180,308,1.0
2180,3152,1.0
2180,2984,1.0
2180,319,1.0
2180,846,1.0
2180,1203,1.0
2180,1649,1.0
2180,920,1.0
2180,224,1.0
2180,810,1.0
2180,3142,1.0
2180,588,1.0
2180,257,1.0
2180,928,1.0
2180,569,1.0
2180,1796,1.0
2180,1213,1.0
2180,1028,1.0
2180,1147,1.0
5411,1449,1.0
5411,1191,1.0
5411,1301,1.0
5411,1047,1.0
5411,1078,1.0
5411,653,1.0
5411,920,1.0
5411,1907,1.0
5411,2185,1.0
5411,1043,1.0
5411,139,1.0
5411,946,1.0
5411,2362,1.0
1160,2352,1.0
1160,509,1.0
1160,864,1.0
1160,653,1.0
1160,2063,1.0
1160,920,1.0
1160,1907,1.0
1160,2185,1.0
1160,2538,1.0
1160,2737,1.0
1160,2424,1.0
1160,751,1.0
1160,101,1.0
3750,308,1.0
3750,1040,1.0
3750,2992,1.0
3750,846,1.0
3750,759,1.0
3750,2003,1.0
3750,920,1.0
3750,224,1.0
3750,810,1.0
3750,1919,1.0
3750,2962,1.0
3750,569,1.0
3750,2384,1.0
3750,2362,1.0
3750,1608,1.0
3750,276,1.0
3750,2409,1.0
3750,2661,1.0
1402,1521,1.0
1402,421,1.0
1402,1909,1.0
1402,861,1.0
1402,213,1.0
1402,2919,1.0
1402,2814,1.0
1402,119,1.0
1402,1644,1.0
1402,1370,1.0
1402,1075,1.0
1402,1699,1.0
1402,2061,1.0
1402,2424,1.0
1402,2737,1.0
1402,2677,1.0
1025,515,1.0
1025,294,1.0
1025,1460,1.0
1025,798,1.0
1025,846,1.0
1025,673,1.0
1025,846,1.0
1025,920,1.0
1025,224,1.0
1025,3097,1.0
1025,329,1.0
1025,1074,1.0
1025,1656,1.0
1025,257,1.0
1025,2406,1.0
1025,569,1.0
1025,430,1.0
1025,2760,1.0
1025,3051,1.0
1025,2780,1.0
1025,3044,1.0
1025,946,1.0
1025,2661,1.0
3572,2248,1.0
3572,1535,1.0
3572,51,1.0
3572,2888,1.0
3572,2928,1.0
3572,1679,1.0
3572,653,1.0
3572,920,1.0
3572,1907,1.0
3572,2185,1.0
3572,1043,1.0
3572,635,1.0
3572,440,1.0
3572,569,1.0
3572,608,1.0
3572,1147,1.0
7000,1234,1.0
7000,3152,1.0
7000,2334,1.0
7000,861,1.0
7000,152,1.0
7000,757,1.0
7000,920,1.0
7000,224,1.0
7000,3097,1.0
7000,1132,1.0
7000,139,1.0
7000,569,1.0
7000,2362,1.0
6130,515,1.0
6130,294,1.0
6130,160,1.0
6130,348,1.0
6130,861,1.0
6130,2073,1.0
6130,861,1.0
6130,920,1.0
6130,1144,1.0
6130,1761,1.0
6130,2386,1.0
6130,2962,1.0
6130,1362,1.0
6130,1608,1.0
6130,2645,1.0
6130,3044,1.0
6130,390,1.0
876,1951,1.0
876,2770,1.0
876,2256,1.0
876,2504,1.0
876,507,1.0
876,653,1.0
876,1346,1.0
876,2063,1.0
876,920,1.0
876,1144,1.0
876,1761,1.0
876,760,1.0
876,1013,1.0
876,928,1.0
876,2645,1.0
876,2728,1.0
876,257,1.0
876,569,1.0
876,2764,1.0
876,1245,1.0
876,751,1.0
876,139,1.0
876,83,1.0
876,1796,1.0
876,276,1.0
876,1811,1.0
876,2335,1.0
876,2549,1.0
876,2524,1.0
876,588,1.0
876,1764,1.0
876,608,1.0
876,2501,1.0
876,768,1.0
876,1213,1.0
876,1509,1.0
876,2734,1.0
5094,308,1.0
5094,3152,1.0
5094,516,1.0
5094,861,1.0
5094,1047,1.0
5094,920,1.0
5094,1907,1.0
5094,2185,1.0
5094,3066,1.0
5094,2737,1.0
5094,1895,1.0
5094,3054,1.0
5094,2168,1.0
5094,2656,1.0
5094,2645,1.0
5094,2424,1.0
5094,436,1.0
5094,2153,1.0
5094,2178,1.0
1538,1554,1.0
1538,3152,1.0
1538,2979,1.0
1538,2759,1.0
1538,861,1.0
1538,231,1.0
1538,846,1.0
1538,920,1.0
1538,224,1.0
1538,3097,1.0
1538,2510,1.0
1538,1108,1.0
1538,635,1.0
1538,3054,1.0
1538,569,1.0
1538,803,1.0
1538,436,1.0
1538,1431,1.0
1538,502,1.0
5955,2846,1.0
5955,2918,1.0
5955,1883,1.0
5955,798,1.0
5955,846,1.0
5955,1881,1.0
5955,3164,1.0
5955,920,1.0
5955,224,1.0
5955,3097,1.0
5955,2916,1.0
5955,139,1.0
5955,440,1.0
5955,2424,1.0
5955,2737,1.0
3635,1948,1.0
3635,3152,1.0
3635,1246,1.0
3635,861,1.0
3635,213,1.0
3635,3023,1.0
3635,920,1.0
3635,224,1.0
3635,810,1.0
3635,2964,1.0
3635,1656,1.0
3635,2165,1.0
3635,2479,1.0
3635,2015,1.0
3635,139,1.0
3635,3054,1.0
3635,569,1.0
3635,1912,1.0
3635,2902,1.0
3635,2362,1.0
3635,1762,1.0
3635,1839,1.0
3635,802,1.0
3635,2424,1.0
3635,436,1.0
3635,2737,1.0
3635,1548,1.0
3635,1028,1.0
3635,1147,1.0
3635,1525,1.0
3635,3057,1.0
757,1948,1.0
757,3152,1.0
757,2354,1.0
757,2715,1.0
757,846,1.0
757,3003,1.0
757,2282,1.0
757,920,1.0
757,1144,1.0
757,1761,1.0
757,760,1.0
757,929,1.0
757,139,1.0
757,1147,1.0
757,3143,1.0
757,2265,1.0
757,69,1.0
757,2238,1.0
757,440,1.0
951,2069,1.0
951,3152,1.0
951,591,1.0
951,2074,1.0
951,989,1.0
951,861,1.0
951,1114,1.0
951,2316,1.0
951,653,1.0
951,2972,1.0
951,920,1.0
951,1144,1.0
951,1761,1.0
951,760,1.0
951,1075,1.0
951,802,1.0
951,139,1.0
3952,1234,1.0
3952,3152,1.0
3952,3047,1.0
3952,660,1.0
3952,989,1.0
3952,2928,1.0
3952,813,1.0
3952,1047,1.0
3952,920,1.0
3952,1907,1.0
3952,1612,1.0
3952,2327,1.0
3952,69,1.0
3952,569,1.0
3952,929,1.0
3952,1876,1.0
1238,515,1.0
1238,221,1.0
1238,2984,1.0
1238,653,1.0
1238,600,1.0
1238,2063,1.0
1238,920,1.0
1238,224,1.0
1238,810,1.0
1238,3038,1.0
1238,1108,1.0
1238,2936,1.0
1238,635,1.0
1238,3054,1.0
1238,569,1.0
1238,2384,1.0
1238,803,1.0
1238,608,1.0
1238,436,1.0
1238,3044,1.0
1238,502,1.0
1238,1147,1.0
1238,440,1.0
5194,308,1.0
5194,3152,1.0
5194,2066,1.0
5194,1463,1.0
5194,861,1.0
5194,960,1.0
5194,3028,1.0
5194,2928,1.0
5194,920,1.0
5194,224,1.0
5194,2621,1.0
5194,1675,1.0
5194,2384,1.0
5194,2362,1.0
5330,308,1.0
5330,3152,1.0
5330,516,1.0
5330,846,1.0
5330,757,1.0
5330,920,1.0
5330,224,1.0
5330,3097,1.0
5330,400,1.0
5330,1968,1.0
5330,1108,1.0
5330,1391,1.0
5330,2936,1.0
5330,3061,1.0
5330,635,1.0
5330,3054,1.0
5330,2384,1.0
5330,803,1.0
5330,440,1.0
5330,276,1.0
5330,436,1.0
5330,2424,1.0
5330,2737,1.0
5330,2409,1.0
5330,502,1.0
5330,1147,1.0
5330,2661,1.0
4833,1951,1.0
4833,421,1.0
4833,1936,1.0
4833,772,1.0
4833,861,1.0
4833,150,1.0
4833,2063,1.0
4833,920,1.0
4833,224,1.0
4833,810,1.0
4833,545,1.0
4833,1656,1.0
4833,2732,1.0
4833,1195,1.0
4833,2709,1.0
4833,2168,1.0
4833,859,1.0
4833,2362,1.0
4833,1570,1.0
4833,2153,1.0
3922,1234,1.0
3922,3152,1.0
3922,1792,1.0
3922,861,1.0
3922,152,1.0
3922,48,1.0
3922,920,1.0
3922,224,1.0
3922,810,1.0
3922,1161,1.0
3922,2962,1.0
3922,635,1.0
3922,139,1.0
3922,569,1.0
3922,2168,1.0
3922,608,1.0
3922,2362,1.0
3922,1608,1.0
3922,2914,1.0
3088,308,1.0
3088,3152,1.0
3088,1081,1.0
3088,861,1.0
3088,2505,1.0
3088,861,1.0
3088,920,1.0
3088,224,1.0
3088,3097,1.0
3088,1722,1.0
3088,2962,1.0
3088,318,1.0
3088,1608,1.0
3088,2424,1.0
3088,2737,1.0
3088,2184,1.0
3088,2734,1.0
1128,515,1.0
1128,165,1.0
1128,1309,1.0
1128,656,1.0
1128,861,1.0
1128,2484,1.0
1128,653,1.0
1128,920,1.0
1128,224,1.0
1128,3097,1.0
1128,329,1.0
1128,1109,1.0
1128,928,1.0
4377,1449,1.0
4377,2918,1.0
4377,1294,1.0
4377,653,1.0
4377,1304,1.0
4377,3023,1.0
4377,920,1.0
4377,224,1.0
4377,810,1.0
4377,553,1.0
4377,1342,1.0
4377,2936,1.0
4377,635,1.0
4377,569,1.0
4377,2638,1.0
4377,2645,1.0
4377,3044,1.0
4377,1548,1.0
4377,751,1.0
4377,2661,1.0
1729,1234,1.0
1729,3152,1.0
1729,2256,1.0
1729,2504,1.0
1729,507,1.0
1729,653,1.0
1729,1346,1.0
1729,1047,1.0
1729,1441,1.0
1729,920,1.0
1729,1144,1.0
1729,1761,1.0
1729,760,1.0
1729,1656,1.0
1729,635,1.0
1729,139,1.0
1729,1147,1.0
1729,946,1.0
1729,440,1.0
6385,308,1.0
6385,3152,1.0
6385,490,1.0
6385,653,1.0
6385,210,1.0
6385,2063,1.0
6385,920,1.0
6385,224,1.0
6385,810,1.0
6385,3142,1.0
6385,588,1.0
6385,1108,1.0
6385,257,1.0
6385,1213,1.0
6385,139,1.0
6385,3054,1.0
6385,569,1.0
6385,2902,1.0
6385,803,1.0
6385,1796,1.0
6385,802,1.0
6385,3044,1.0
6385,436,1.0
6385,502,1.0
6761,515,1.0
6761,3152,1.0
6761,2941,1.0
6761,450,1.0
6761,861,1.0
6761,2763,1.0
6761,3164,1.0
6761,920,1.0
6761,224,1.0
6761,3097,1.0
6761,1015,1.0
6761,1548,1.0
6761,139,1.0
6761,569,1.0
6761,3044,1.0
935,1521,1.0
935,3152,1.0
935,2984,1.0
935,846,1.0
935,759,1.0
935,1649,1.0
935,920,1.0
935,224,1.0
935,810,1.0
935,3038,1.0
935,569,1.0
6425,1234,1.0
6425,3152,1.0
6425,3047,1.0
6425,1947,1.0
6425,507,1.0
6425,861,1.0
6425,1114,1.0
6425,2063,1.0
6425,1826,1.0
6425,920,1.0
6425,1907,1.0
6425,1612,1.0
6425,2327,1.0
6425,2350,1.0
6425,1548,1.0
6425,486,1.0
6425,257,1.0
6425,717,1.0
6425,569,1.0
6425,1912,1.0
6425,2478,1.0
6425,286,1.0
6425,1525,1.0
6425,1745,1.0
6425,139,1.0
6425,3161,1.0
6425,1796,1.0
6425,2735,1.0
6425,440,1.0
6425,588,1.0
6425,2502,1.0
6425,2936,1.0
6425,395,1.0
6425,2384,1.0
6425,3092,1.0
6425,1213,1.0
6425,1147,1.0
6425,3057,1.0
6083,1449,1.0
6083,1417,1.0
6083,3047,1.0
6083,1469,1.0
6083,861,1.0
6083,960,1.0
6083,115,1.0
6083,846,1.0
6083,3003,1.0
6083,920,1.0
6083,1907,1.0
6083,1612,1.0
6083,2327,1.0
6083,588,1.0
6083,1213,1.0
6083,1796,1.0
6083,1147,1.0
6083,257,1.0
4752,1951,1.0
4752,3152,1.0
4752,2872,1.0
4752,1832,1.0
4752,861,1.0
4752,1974,1.0
4752,1047,1.0
4752,920,1.0
4752,224,1.0
4752,2798,1.0
4752,606,1.0
4752,2549,1.0
4752,2524,1.0
4752,635,1.0
4752,83,1.0
4752,2501,1.0
4752,2645,1.0
4752,2424,1.0
4752,2737,1.0
2022,515,1.0
2022,3152,1.0
2022,2984,1.0
2022,2058,1.0
2022,2928,1.0
2022,131,1.0
2022,48,1.0
2022,920,1.0
2022,224,1.0
2022,810,1.0
2022,1614,1.0
2022,2549,1.0
2022,2524,1.0
2022,1387,1.0
2022,635,1.0
2022,83,1.0
2022,2724,1.0
2022,2501,1.0
2022,2645,1.0
2022,2424,1.0
2022,2737,1.0
2022,751,1.0
5817,2248,1.0
5817,2864,1.0
5817,677,1.0
5817,861,1.0
5817,2484,1.0
5817,757,1.0
5817,920,1.0
5817,224,1.0
5817,810,1.0
5817,2101,1.0
5817,1108,1.0
5817,1764,1.0
5817,2912,1.0
5817,1387,1.0
5817,139,1.0
5817,3054,1.0
5817,569,1.0
5817,803,1.0
5817,276,1.0
5817,1245,1.0
5817,2645,1.0
5817,436,1.0
5817,502,1.0
5817,350,1.0
5817,1525,1.0
5817,751,1.0
2994,1234,1.0
2994,3152,1.0
2994,864,1.0
2994,1047,1.0
2994,253,1.0
2994,2063,1.0
2994,920,1.0
2994,1907,1.0
2994,2185,1.0
2994,1043,1.0
2994,2549,1.0
2994,2524,1.0
2994,1195,1.0
2994,2709,1.0
2994,83,1.0
2994,139,1.0
2994,2501,1.0
2994,2645,1.0
2994,2424,1.0
2994,2737,1.0
2994,1505,1.0
5467,1948,1.0
5467,3152,1.0
5467,3059,1.0
5467,653,1.0
5467,1403,1.0
5467,2282,1.0
5467,920,1.0
5467,224,1.0
5467,810,1.0
5467,545,1.0
5467,2734,1.0
5467,257,1.0
5467,1387,1.0
5467,1013,1.0
5467,2764,1.0
5467,2724,1.0
5467,2424,1.0
5467,2737,1.0
5467,1295,1.0
5467,3057,1.0
5467,2130,1.0
5083,3040,1.0
5083,1191,1.0
5083,2256,1.0
5083,3141,1.0
5083,507,1.0
5083,2928,1.0
5083,1605,1.0
5083,959,1.0
5083,48,1.0
5083,1160,1.0
5083,920,1.0
5083,1144,1.0
5083,1761,1.0
5083,760,1.0
5083,588,1.0
5083,257,1.0
5083,1387,1.0
5083,1796,1.0
5083,2645,1.0
5083,1213,1.0
5083,1147,1.0
6535,1234,1.0
6535,3152,1.0
6535,374,1.0
6535,2203,1.0
6535,653,1.0
6535,359,1.0
6535,2063,1.0
6535,920,1.0
6535,1144,1.0
6535,1761,1.0
6535,760,1.0
6535,2645,1.0
574,2598,1.0
574,1417,1.0
574,885,1.0
574,2108,1.0
574,846,1.0
574,1660,1.0
574,2323,1.0
574,920,1.0
574,224,1.0
574,3097,1.0
574,329,1.0
574,751,1.0
574,569,1.0
574,1113,1.0
574,190,1.0
574,2265,1.0
574,3143,1.0
574,1525,1.0
574,2285,1.0
60,454,1.0
60,2770,1.0
60,357,1.0
60,1759,1.0
60,846,1.0
60,673,1.0
60,1085,1.0
60,920,1.0
60,224,1.0
60,2798,1.0
60,2064,1.0
60,1876,1.0
60,1108,1.0
60,257,1.0
60,929,1.0
60,91,1.0
60,569,1.0
60,3054,1.0
60,803,1.0
60,2180,1.0
60,704,1.0
60,916,1.0
60,440,1.0
60,436,1.0
60,1431,1.0
60,1844,1.0
60,2409,1.0
60,502,1.0
60,69,1.0
60,2661,1.0
6032,1199,1.0
6032,3152,1.0
6032,2440,1.0
6032,3111,1.0
6032,2928,1.0
6032,671,1.0
6032,2928,1.0
6032,920,1.0
6032,224,1.0
6032,3097,1.0
6032,329,1.0
6032,139,1.0
6032,69,1.0
6032,929,1.0
6032,1876,1.0
526,308,1.0
526,3152,1.0
526,1294,1.0
526,2928,1.0
526,188,1.0
526,2282,1.0
526,920,1.0
526,224,1.0
526,810,1.0
526,545,1.0
526,257,1.0
526,635,1.0
526,139,1.0
526,569,1.0
526,859,1.0
526,828,1.0
526,608,1.0
526,1570,1.0
526,2645,1.0
526,2424,1.0
526,2737,1.0
526,69,1.0
526,2130,1.0
526,1876,1.0
3510,1550,1.0
3510,1618,1.0
3510,1883,1.0
3510,798,1.0
3510,861,1.0
3510,2297,1.0
3510,2928,1.0
3510,920,1.0
3510,224,1.0
3510,3097,1.0
3510,1291,1.0
3510,1764,1.0
3510,257,1.0
3510,3054,1.0
3510,569,1.0
3510,2902,1.0
3510,859,1.0
3510,1570,1.0
3510,1245,1.0
3510,436,1.0
3510,2645,1.0
6636,1951,1.0
6636,2770,1.0
6636,3047,1.0
6636,1650,1.0
6636,989,1.0
6636,349,1.0
6636,2746,1.0
6636,1047,1.0
6636,816,1.0
6636,920,1.0
6636,1907,1.0
6636,1612,1.0
6636,2327,1.0
6636,588,1.0
6636,257,1.0
6636,1387,1.0
6636,569,1.0
6636,2724,1.0
6636,2362,1.0
6636,1796,1.0
6636,2645,1.0
6636,1213,1.0
6636,2734,1.0
2971,2554,1.0
2971,619,1.0
2971,899,1.0
2971,446,1.0
2971,2394,1.0
2971,3084,1.0
2971,1022,1.0
2971,1047,1.0
2971,920,1.0
2971,1144,1.0
2971,1761,1.0
2971,760,1.0
2971,3032,1.0
2971,2238,1.0
2971,257,1.0
2242,515,1.0
2242,3152,1.0
2242,747,1.0
2242,2323,1.0
2242,2063,1.0
2242,920,1.0
2242,1907,1.0
2242,2185,1.0
2242,1043,1.0
2242,2442,1.0
2242,1147,1.0
2242,257,1.0
2242,2130,1.0
2242,2661,1.0
4115,1234,1.0
4115,3152,1.0
4115,2818,1.0
4115,1014,1.0
4115,846,1.0
4115,1667,1.0
4115,1085,1.0
4115,920,1.0
4115,224,1.0
4115,810,1.0
4115,553,1.0
4115,1108,1.0
4115,1362,1.0
4115,2645,1.0
4115,2737,1.0
4115,3054,1.0
4115,569,1.0
4115,318,1.0
4115,1245,1.0
4115,1431,1.0
4115,2424,1.0
4115,2184,1.0
4115,83,1.0
4115,855,1.0
4115,803,1.0
4115,704,1.0
4115,276,1.0
4115,502,1.0
4115,2549,1.0
4115,2524,1.0
4115,1764,1.0
4115,2501,1.0
4115,436,1.0
4115,390,1.0
4375,1550,1.0
4375,509,1.0
4375,967,1.0
4375,846,1.0
4375,1203,1.0
4375,3164,1.0
4375,920,1.0
4375,224,1.0
4375,810,1.0
4375,972,1.0
4375,569,1.0
4375,3044,1.0
4375,2362,1.0
3955,2554,1.0
3955,476,1.0
3955,1299,1.0
3955,507,1.0
3955,861,1.0
3955,960,1.0
3955,2282,1.0
3955,920,1.0
3955,1907,1.0
3955,2302,1.0
3955,3153,1.0
3955,588,1.0
3955,1607,1.0
3955,257,1.0
3955,1342,1.0
3955,928,1.0
3955,139,1.0
3955,569,1.0
3955,2638,1.0
3955,1796,1.0
3955,1530,1.0
3955,1548,1.0
3955,1213,1.0
3955,1505,1.0
336,454,1.0
336,619,1.0
336,516,1.0
336,653,1.0
336,2243,1.0
336,48,1.0
336,920,1.0
336,224,1.0
336,3097,1.0
336,400,1.0
336,2549,1.0
336,2524,1.0
336,1895,1.0
336,635,1.0
336,83,1.0
336,3054,1.0
336,569,1.0
336,1912,1.0
336,139,1.0
336,2656,1.0
336,3051,1.0
336,2501,1.0
336,436,1.0
336,3044,1.0
336,2424,1.0
336,2737,1.0
336,1548,1.0
336,1525,1.0
336,2178,1.0
2632,670,1.0
2632,1713,1.0
2632,3059,1.0
2632,653,1.0
2632,2243,1.0
2632,2282,1.0
2632,920,1.0
2632,224,1.0
2632,810,1.0
2632,85,1.0
2632,1764,1.0
2632,855,1.0
2632,569,1.0
2632,704,1.0
2632,1245,1.0
2632,1431,1.0
2632,2424,1.0
2632,2737,1.0
2632,3057,1.0
2632,1147,1.0
2632,751,1.0
4844,1234,1.0
4844,3152,1.0
4844,981,1.0
4844,861,1.0
4844,489,1.0
4844,1085,1.0
4844,920,1.0
4844,224,1.0
4844,3097,1.0
4844,400,1.0
4844,1656,1.0
4844,257,1.0
4844,635,1.0
4844,139,1.0
4844,569,1.0
4844,2168,1.0
4844,1113,1.0
4844,2341,1.0
4844,1525,1.0
4844,2130,1.0
4844,440,1.0
547,2248,1.0
547,619,1.0
547,967,1.0
547,846,1.0
547,654,1.0
547,1085,1.0
547,920,1.0
547,224,1.0
547,810,1.0
547,918,1.0
547,635,1.0
547,569,1.0
547,2645,1.0
2018,2554,1.0
